,Customer ID,Senior Citizen,Partner,Dependents,Tenure,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Contract,Paperless Billing,Payment Method,Monthly Charges,Total Charges,Churn,City,Age,Married,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Satisfaction Score,Senior_Citizen_Numeric,Total_Services,Service_Value,Customer_Segment,Churn Predicted
6824,7964-ZRKKG,No,Yes,No,67,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),88.4,5798.3,No,Van Nuys,44,Yes,1,67,37.6,23,No,Yes,0.0,0,2519.2000000000003,5,0,4,0.04524886877828054,VIP,0
6825,5868-YWPDW,Yes,Yes,No,6,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.2,519.15,Yes,Sherman Oaks,76,Yes,1,6,40.44,25,No,Yes,0.0,0,242.64,2,1,3,0.035629453681710214,New,1
6826,6229-LSCKB,Yes,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,497.6,No,Encino,69,No,0,6,48.32,11,No,Yes,0.0,0,289.92,5,1,2,0.025094102885821833,New,0
6827,2025-JKFWI,No,No,No,13,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,Yes,Burbank,31,No,0,13,24.14,21,Yes,Yes,0.0,0,313.82,1,0,5,0.050505050505050504,Regular,1
6828,4078-SAYYN,No,No,No,11,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.75,1129.75,Yes,Burbank,45,No,0,11,48.64,28,No,Yes,0.0,0,535.04,2,0,5,0.04962779156327544,New,1
6829,1724-IQWNM,No,No,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,No,Burbank,37,No,0,1,8.66,0,No,No,0.0,0,8.66,3,0,1,0.05181347150259067,New,0
6830,8217-QYOHV,No,No,No,5,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,55.75,266.95,No,Burbank,27,No,0,5,30.92,41,Yes,Yes,0.0,0,154.60000000000002,4,0,3,0.053811659192825115,New,0
6831,5546-QUERU,No,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.95,257.0,No,Burbank,42,No,0,13,16.35,0,No,No,0.0,0,212.55,3,0,1,0.050125313283208024,Regular,0
6832,9940-HPQPG,No,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),91.75,865.8,Yes,North Hollywood,58,Yes,1,9,22.0,7,No,Yes,0.0,0,198.0,1,0,5,0.05449591280653951,New,1
6833,6897-UUBNU,No,No,No,29,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,89.65,2623.65,No,North Hollywood,39,No,0,29,12.92,24,Yes,No,0.0,10,374.68,4,0,4,0.044617958728388175,Established,0
6834,6127-IYJOZ,Yes,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,No,Studio City,71,No,0,1,40.38,6,No,Yes,0.0,0,40.38,5,1,1,0.021810250817884406,New,0
6835,6618-RYATB,No,No,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,Yes,North Hollywood,56,No,0,1,5.1,10,No,Yes,0.0,0,5.1,2,0,3,0.037712130735386554,New,1
6836,8930-XOTDP,No,Yes,Yes,18,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,55.95,1082.8,No,North Hollywood,33,Yes,1,18,18.47,30,No,Yes,0.0,0,332.46,4,0,2,0.035746201966041107,Regular,0
6837,5916-QEWPT,No,Yes,No,2,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),69.0,147.8,No,Valley Village,61,Yes,1,2,27.41,23,No,Yes,0.0,0,54.82,4,0,4,0.057971014492753624,New,0
6838,5060-TQUQN,No,Yes,Yes,30,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),83.55,2570.2,No,Rancho Cucamonga,19,Yes,1,30,10.24,48,Yes,Yes,0.0,0,307.2,3,0,4,0.0478755236385398,Established,0
6839,0531-XBKMM,No,No,Yes,66,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Bank transfer (automatic),65.7,4378.9,No,Azusa,37,No,0,66,32.12,17,Yes,Yes,0.0,0,2119.9199999999996,3,0,5,0.076103500761035,VIP,0
6840,8465-SBRXP,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),94.9,3616.25,No,Baldwin Park,32,Yes,1,38,25.84,19,Yes,No,0.0,0,981.92,3,0,5,0.052687038988408846,Loyal,0
6841,2408-PSJVE,No,Yes,Yes,44,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,61.9,2924.05,No,Chino Hills,41,Yes,1,44,37.68,24,Yes,Yes,0.0,0,1657.92,4,0,4,0.06462035541195477,Loyal,0
6842,9079-YEXQJ,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,111.1,6014.85,Yes,Chino,56,No,0,54,46.74,16,Yes,No,0.0,50,2523.96,1,0,7,0.063006300630063,VIP,1
6843,9700-ZCLOT,No,No,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.0,32.7,No,Claremont,46,No,0,2,17.03,0,No,No,0.0,0,34.06,5,0,1,0.05,New,0
6844,8738-JOKAR,No,No,No,42,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,67.7,2882.25,No,Covina,55,No,0,42,39.32,20,Yes,Yes,0.0,0,1651.44,4,0,5,0.07385524372230429,Loyal,0
6845,4534-WGCIR,No,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,Covina,56,Yes,1,58,29.5,0,No,No,0.0,0,1711.0,4,0,2,0.07952286282306163,VIP,0
6846,1930-WNXSB,No,Yes,Yes,58,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.85,5305.05,No,Covina,38,Yes,1,58,47.69,24,No,Yes,0.0,0,2766.02,5,0,4,0.04308023694130318,VIP,0
6847,2685-SREOM,No,Yes,Yes,25,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.1,2368.4,Yes,Rancho Cucamonga,36,Yes,1,25,23.24,25,No,Yes,0.0,0,581.0,1,0,4,0.044893378226711564,Established,1
6848,3508-CFVZL,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,111.3,7985.9,No,El Monte,55,No,0,71,49.52,19,Yes,Yes,0.0,0,3515.92,3,0,8,0.07187780772686433,VIP,0
6849,0402-CQAJN,No,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),101.9,3545.35,Yes,El Monte,22,No,0,37,24.04,59,No,Yes,0.0,0,889.48,3,0,6,0.05888125613346418,Loyal,1
6850,6692-UDPJC,No,Yes,Yes,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,91.65,1301.0,Yes,South El Monte,61,Yes,1,14,9.13,12,Yes,Yes,0.0,0,127.82000000000001,3,0,4,0.043644298963447896,Regular,1
6851,1273-MTETI,Yes,No,No,4,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.85,372.45,Yes,Rancho Cucamonga,69,No,0,4,12.86,4,No,Yes,0.0,0,51.44,3,1,4,0.045019696117051214,New,1
6852,0657-DOGUM,No,Yes,No,48,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),60.6,2985.25,No,Rancho Cucamonga,35,Yes,1,48,44.72,13,Yes,No,0.0,100,2146.56,4,0,4,0.066006600660066,Loyal,0
6853,5480-HPRRX,Yes,No,No,3,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,25.3,77.75,Yes,Glendora,80,No,0,3,0.0,30,No,Yes,0.0,0,0.0,3,1,0,0.0,New,1
6854,8792-AOROI,No,Yes,No,8,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,No,Mailed check,65.5,564.35,No,Glendora,23,Yes,1,8,23.68,41,Yes,Yes,0.0,0,189.44,3,0,4,0.061068702290076333,New,0
6855,0295-PPHDO,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.45,95.45,Yes,La Puente,56,No,0,1,5.59,2,No,Yes,0.0,0,5.59,1,0,4,0.041906757464641176,New,1
6856,5146-YYFRZ,No,No,No,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.95,1311.75,No,Hacienda Heights,32,No,0,67,15.32,0,No,No,0.0,0,1026.44,5,0,1,0.050125313283208024,VIP,0
6857,1195-OIYEJ,No,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.1,1135.7,Yes,La Puente,54,No,0,13,5.43,26,No,No,0.0,80,70.59,2,0,3,0.03293084522502744,Regular,1
6858,5906-CVLHP,No,Yes,Yes,45,Yes,No,DSL,No,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),54.15,2319.8,Yes,Rowland Heights,60,Yes,1,45,42.04,26,Yes,Yes,0.0,0,1891.8,2,0,3,0.055401662049861494,Loyal,1
6859,3452-SRFEG,No,No,No,49,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.6,3720.35,No,La Verne,39,No,0,49,23.82,18,No,Yes,0.0,0,1167.18,5,0,2,0.02680965147453083,VIP,0
6860,4070-OKWVH,No,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),94.6,5025.8,No,Mira Loma,60,Yes,0,52,29.23,30,No,Yes,0.0,0,1519.96,3,0,5,0.052854122621564484,VIP,0
6861,5297-MDOIR,No,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),81.15,5224.5,No,Monterey Park,20,Yes,7,63,34.51,46,No,Yes,0.0,0,2174.1299999999997,4,0,3,0.03696857670979667,VIP,0
6862,6369-MCAKO,No,Yes,Yes,68,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),89.05,6185.8,No,Monterey Park,50,Yes,4,68,47.91,23,Yes,Yes,0.0,0,3257.8799999999997,3,0,8,0.08983717012914093,VIP,0
6863,4926-UMJZD,No,Yes,No,31,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.2,1498.55,No,Mt Baldy,51,Yes,4,31,1.2,15,Yes,No,0.0,100,37.199999999999996,5,0,2,0.04065040650406504,Established,0
6864,6848-HJTXY,No,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.45,1208.6,No,Ontario,41,Yes,8,64,19.98,0,No,No,0.0,0,1278.72,3,0,1,0.05141388174807198,VIP,0
6865,6341-AEVKX,No,Yes,No,62,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,No,Ontario,37,Yes,5,62,44.95,5,Yes,Yes,0.0,0,2786.9,4,0,6,0.05752636625119847,VIP,0
6866,4501-EQDRN,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.7,69.7,Yes,Montclair,64,No,0,1,21.52,25,No,Yes,0.0,0,21.52,2,0,1,0.014347202295552367,New,1
6867,2990-HWIML,No,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.5,573.3,Yes,Ontario,58,No,0,6,47.92,25,No,Yes,0.0,0,287.52,1,0,3,0.0335195530726257,New,1
6868,0682-USIXD,No,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,86.05,1818.9,No,Diamond Bar,40,Yes,7,21,14.81,25,Yes,Yes,0.0,0,311.01,3,0,3,0.034863451481696686,Regular,0
6869,6976-BWGLQ,No,Yes,Yes,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.2,1787.35,No,Pomona,64,Yes,1,72,39.3,0,No,No,0.0,0,2829.6,3,0,2,0.07936507936507936,VIP,0
6870,7078-NVFAM,No,Yes,Yes,32,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,35.15,1051.05,No,Pomona,57,Yes,3,32,0.0,14,No,Yes,0.0,0,0.0,4,0,2,0.05689900426742532,Established,0
6871,8065-QBYTO,Yes,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),99.65,7181.25,No,Pomona,68,No,0,71,3.91,12,Yes,Yes,0.0,0,277.61,4,1,6,0.06021073758153537,VIP,0
6872,2133-TSRRM,No,No,Yes,34,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.35,3688.6,No,Rosemead,47,No,0,34,32.94,21,No,No,0.0,110,1119.96,4,0,6,0.056953013763645,Established,0
6873,7384-GHBPI,No,Yes,No,3,No,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,35.15,99.75,Yes,San Dimas,61,Yes,1,3,0.0,13,No,Yes,0.0,0,0.0,2,0,1,0.02844950213371266,New,1
6874,7603-USHJS,No,No,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),73.75,871.4,Yes,San Gabriel,27,No,0,12,14.96,59,No,Yes,0.0,0,179.52,3,0,2,0.02711864406779661,New,1
6875,7234-FECYN,Yes,No,No,8,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.35,780.5,Yes,San Gabriel,78,No,0,8,43.98,27,No,Yes,0.0,0,351.84,3,1,5,0.0493339911198816,New,1
6876,2511-ALLCS,No,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),24.3,821.6,No,Temple City,38,Yes,5,35,18.86,0,No,No,0.0,0,660.1,4,0,2,0.0823045267489712,Established,0
6877,3191-CSNMG,No,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.7,239.45,No,Upland,57,Yes,5,3,23.72,17,No,Yes,0.0,0,71.16,4,0,2,0.024783147459727383,New,0
6878,7952-OBOYL,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,89.85,244.45,No,Upland,24,No,0,3,25.1,59,Yes,Yes,0.0,0,75.30000000000001,5,0,4,0.04451864218141347,New,0
6879,7470-DYNOE,No,No,No,53,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,61.1,3357.9,No,Walnut,37,No,0,53,4.82,24,No,Yes,0.0,0,255.46,5,0,3,0.049099836333878884,VIP,0
6880,7853-OETYL,No,Yes,No,4,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,29.05,129.6,No,West Covina,40,Yes,2,4,0.0,13,No,Yes,0.0,0,0.0,3,0,1,0.03442340791738382,New,0
6881,1545-ACTAS,No,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),99.7,4977.2,No,West Covina,53,Yes,2,48,36.18,29,No,Yes,0.0,0,1736.6399999999999,3,0,5,0.05015045135406219,Loyal,0
6882,5876-HZVZM,No,Yes,Yes,6,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),55.9,365.35,Yes,West Covina,55,Yes,1,6,14.51,20,No,No,0.0,30,87.06,1,0,3,0.053667262969588556,New,1
6883,1400-MMYXY,Yes,Yes,No,3,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,105.9,334.65,Yes,Alhambra,71,Yes,1,3,41.3,2,No,Yes,0.0,0,123.89999999999999,2,1,6,0.05665722379603399,New,1
6884,5126-RCXYW,No,Yes,Yes,54,No,No phone service,DSL,No,No,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),46.0,2424.05,No,Alhambra,41,Yes,0,54,0.0,19,Yes,No,0.0,90,0.0,4,0,3,0.06521739130434782,VIP,0
6885,3085-QUOZK,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,43.95,43.95,Yes,Alpine,55,No,0,1,34.48,9,No,Yes,0.0,0,34.48,3,0,1,0.022753128555176336,New,1
6886,2363-BJLSL,No,No,No,62,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),80.4,4981.15,No,Bonita,49,No,0,62,48.72,2,Yes,Yes,0.0,0,3020.64,5,0,6,0.07462686567164178,VIP,0
6887,1956-YIFGE,No,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,100.05,2090.25,No,Boulevard,36,Yes,10,22,9.05,57,No,Yes,0.0,0,199.10000000000002,4,0,5,0.04997501249375313,Regular,0
6888,3926-CUQZX,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),45.1,45.1,Yes,Campo,27,No,0,1,11.06,58,No,Yes,0.0,0,11.06,3,0,1,0.022172949002217293,New,1
6889,7921-LMDFQ,Yes,No,No,51,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),94.0,4905.75,No,Chula Vista,69,No,0,51,4.14,21,No,Yes,0.0,0,211.14,4,1,4,0.0425531914893617,VIP,0
6890,2925-MXLSX,No,No,No,30,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),68.95,2038.7,No,Chula Vista,37,No,0,30,22.64,18,No,Yes,0.0,0,679.2,5,0,5,0.0725163161711385,Established,0
6891,5820-PTRYM,Yes,Yes,No,56,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),68.45,4014.0,No,Chula Vista,75,Yes,1,56,26.82,18,Yes,Yes,0.0,0,1501.92,4,1,6,0.08765522279035792,VIP,0
6892,9609-BENEA,No,Yes,No,35,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,69.0,2441.7,No,Chula Vista,50,Yes,6,35,45.97,13,Yes,Yes,0.0,0,1608.95,3,0,5,0.07246376811594203,Established,0
6893,6211-WHMYA,Yes,No,No,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,43.85,2751.0,No,Chula Vista,77,No,0,64,0.0,21,Yes,No,0.0,30,0.0,5,1,3,0.06841505131128849,VIP,0
6894,4459-BBGHE,No,No,Yes,30,No,No phone service,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.5,1307.8,No,Descanso,61,No,0,30,0.0,17,No,Yes,0.0,0,0.0,4,0,2,0.0449438202247191,Established,0
6895,9945-PSVIP,No,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,18.7,383.65,No,Dulzura,36,Yes,3,25,2.82,0,No,No,0.0,0,70.5,4,0,1,0.053475935828877004,Established,0
6896,1041-RXHRA,No,No,No,41,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),70.25,2868.05,Yes,Guatay,25,No,0,41,40.78,41,No,Yes,0.0,0,1671.98,3,0,1,0.014234875444839857,Loyal,1
6897,1750-CSKKM,No,No,Yes,9,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.35,449.75,Yes,Imperial Beach,40,No,0,9,41.02,27,No,Yes,0.0,0,369.18,1,0,2,0.036133694670280034,New,1
6898,9108-EJFJP,No,Yes,No,1,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,53.55,53.55,No,Jacumba,21,Yes,6,1,16.06,59,No,Yes,0.0,0,16.06,4,0,3,0.056022408963585436,New,0
6899,0530-IJVDB,No,No,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,114.6,7882.5,No,Jamul,36,No,0,70,26.67,17,Yes,Yes,0.0,0,1866.9,4,0,8,0.06980802792321117,VIP,0
6900,0508-SQWPL,No,Yes,Yes,57,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),20.1,1087.7,No,La Mesa,32,Yes,9,57,26.67,0,No,No,0.0,0,1520.19,5,0,1,0.04975124378109452,VIP,0
6901,2215-ZAFGX,No,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,85.5,791.7,No,La Mesa,35,No,0,9,11.5,14,No,Yes,0.0,0,103.5,5,0,3,0.03508771929824561,New,0
6902,8213-TAZPM,No,Yes,Yes,69,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),108.75,7493.05,No,Lemon Grove,45,Yes,5,69,46.45,26,Yes,No,0.0,100,3205.05,4,0,7,0.06436781609195402,VIP,0
6903,7142-HVGBG,Yes,Yes,No,43,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,103.0,4414.3,Yes,Mount Laguna,73,Yes,1,43,17.43,26,No,Yes,0.0,0,749.49,1,1,6,0.05825242718446602,Loyal,1
6904,1304-SEGFY,No,Yes,No,72,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,97.85,6841.3,No,National City,57,Yes,7,72,2.56,24,No,Yes,0.0,0,184.32,4,0,5,0.0510986203372509,VIP,0
6905,7242-EDTYC,No,No,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.55,819.95,No,Pine Valley,48,No,0,44,14.37,0,No,No,0.0,0,632.28,3,0,1,0.05115089514066496,Loyal,0
6906,2904-GGUAZ,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),84.05,6052.25,No,Potrero,24,Yes,8,72,16.15,52,No,Yes,0.0,0,1162.8,4,0,4,0.047590719809637125,VIP,0
6907,8267-ZNYVZ,No,Yes,No,33,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,Spring Valley,47,Yes,1,33,15.66,24,Yes,No,0.0,100,516.78,1,0,6,0.05783132530120482,Established,1
6908,5136-GFPMB,No,No,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.4,4869.5,No,Spring Valley,44,No,0,54,35.32,15,No,Yes,0.0,0,1907.28,5,0,4,0.04474272930648769,VIP,0
6909,2595-KIWPV,No,No,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),19.7,509.3,No,Tecate,48,No,0,27,32.28,0,No,No,0.0,0,871.5600000000001,3,0,1,0.050761421319796954,Established,0
6910,5243-SAOTC,No,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),79.85,4308.25,No,Bonsall,36,No,0,54,7.64,3,No,Yes,0.0,0,412.56,4,0,3,0.037570444583594244,VIP,0
6911,9398-MMQTO,No,No,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.45,221.1,No,Borrego Springs,41,No,0,3,34.8,5,No,No,0.0,70,104.39999999999999,5,0,2,0.026863666890530557,New,0
6912,7619-PLRLP,No,Yes,No,53,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),74.1,3833.95,No,Cardiff By The Sea,41,Yes,3,53,37.14,4,No,Yes,0.0,0,1968.42,4,0,6,0.08097165991902834,VIP,0
6913,6457-GIRWB,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.35,69.35,Yes,Carlsbad,57,No,0,1,22.03,26,No,Yes,0.0,0,22.03,2,0,1,0.014419610670511897,New,1
6914,6508-NJYRO,No,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,18.8,294.95,No,Carlsbad,36,Yes,5,15,14.27,0,No,No,0.0,0,214.04999999999998,4,0,1,0.05319148936170213,Regular,0
6915,1450-SKCVI,No,No,No,56,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.85,4092.85,Yes,Del Mar,22,No,0,56,35.59,69,No,Yes,0.0,0,1993.0400000000002,3,0,2,0.027081922816519974,VIP,0
6916,4710-NKCAW,No,Yes,Yes,5,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),64.4,316.9,No,El Cajon,42,Yes,7,5,17.37,15,Yes,Yes,0.0,0,86.85000000000001,3,0,5,0.07763975155279502,New,0
6917,5306-BVTKJ,No,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),55.8,2651.2,No,El Cajon,20,Yes,1,48,38.3,85,No,Yes,0.0,0,1838.3999999999999,4,0,3,0.053763440860215055,Loyal,0
6918,0357-NVCRI,No,No,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.05,471.7,No,El Cajon,41,No,0,25,12.87,0,No,No,0.0,0,321.75,5,0,1,0.04987531172069825,Established,0
6919,5570-PTWEH,No,Yes,No,3,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),75.15,216.75,Yes,Encinitas,33,Yes,1,3,15.02,29,No,Yes,0.0,0,45.06,2,0,2,0.02661343978709248,New,1
6920,2371-KFUOG,No,No,No,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),99.15,5720.95,No,Escondido,54,No,0,58,32.67,14,No,Yes,0.0,0,1894.8600000000001,3,0,5,0.05042864346949067,VIP,0
6921,0463-ZSDNT,No,No,No,10,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.75,503.25,No,Escondido,23,No,0,10,30.3,73,No,No,0.0,30,303.0,5,0,2,0.03524229074889868,New,0
